Week,Google_Search,Google_Display,Meta,Instagram,YouTube,TV,Radio,Influencer,Affiliate,Email,Discount,Price,Temperature,Competitor_Spend,Holiday,Sales,Revenue,Orders,Google_Search_zscore,Google_Display_zscore,Meta_zscore,Instagram_zscore,YouTube_zscore,TV_zscore,Radio_zscore,Influencer_zscore,Affiliate_zscore,Email_zscore
2021-03-15,132727.0,32183.0,57841.0,174458.0,74917.0,101994.0,172826.0,115081.0,98714.0,124792.0,5.0,965.6263886520276,35.48012994148332,225021.0,0.0,3153787.0,3153787.0,3266.0,0.44563675218795373,-1.4595697062239603,-0.9156006259217518,1.2468390497306585,-0.7066219023151643,-0.1627991225894337,1.1404871846157638,0.03321427785917451,-0.19501038771597323,0.20365396054712787
2021-03-22,146324.0,180371.0,90640.0,95745.0,116646.0,76133.0,155044.0,56877.0,44596.0,197404.0,20.0,1045.695405758965,35.767534539408416,132302.0,0.0,3750038.0,3750038.0,3586.0,0.7165778668286463,1.3802944333209803,-0.32428607774376833,-0.32575081194897276,0.09648750880718138,-0.6618824703215659,0.7937002186588418,-1.0684905464714318,-1.2203503812840357,1.6247177898884062
2021-03-29,195203.0,163946.0,185983.0,114456.0,103122.0,81268.0,90831.0,131562.0,184246.0,139863.0,0.0,999.6365370109496,35.94167099278443,243515.0,0.0,3653048.0,3653048.0,3654.0,1.6905670366839387,1.0655269184613045,1.3945987348094644,0.04807217665376859,-0.1637931515493717,-0.5627837119361786,-0.4585903811045054,0.3451721709557439,1.4255110715002492,0.498603183430431
2021-04-05,36023.0,136336.0,158429.0,73413.0,44519.0,189315.0,132217.0,166385.0,84106.0,176104.0,15.0,1012.1249184636736,36.0,50138.0,0.0,3819589.0,3819589.0,3773.0,-1.4813390182182777,0.5364108706515235,0.8978433135924714,-0.771916969902926,-1.2916567672603358,1.5223815358273913,0.3485249812334306,1.0043135890312147,-0.4717790529667633,1.2078630060376758
2021-04-12,61090.0,52711.0,183551.0,117239.0,100910.0,51653.0,61873.0,92715.0,79182.0,188918.0,10.0,1014.7008921003747,35.94167099278443,181430.0,0.0,3661796.0,3661796.0,3608.0,-0.981840531736095,-1.0661725954148629,1.350753587665684,0.1036731267516484,-0.20636493657663402,-1.1343143311344732,-1.023333208693109,-0.3901368681269835,-0.5650710099557344,1.458641278350505
2021-04-19,87221.0,25539.0,81476.0,62318.0,140430.0,177729.0,126532.0,161398.0,107163.0,64936.0,10.0,975.3511778637356,35.767534539408416,169619.0,0.0,3682724.0,3682724.0,3775.0,-0.46114021058614013,-1.5868948428283858,-0.48949863055034903,-0.9935815553632122,0.5542304270207468,1.2987869468004982,0.23765534331502425,0.9099179811874799,-0.03493245420666837,-0.9677666940148116
2021-04-26,84820.0,199426.0,64811.0,90390.0,91324.0,191024.0,146267.0,130091.0,59310.0,180866.0,10.0,1015.5954727788958,35.48012994148332,135376.0,0.0,3654464.0,3654464.0,3598.0,-0.5089838243430205,1.745463078413895,-0.7899424533920849,-0.4327371891585115,-0.39085550225083676,1.5553629921235212,0.6225299790792722,0.3173285898171568,-0.9415734001435563,1.3010584276666513
2021-05-03,20769.0,146063.0,187280.0,63088.0,25408.0,173252.0,160975.0,152632.0,76088.0,48141.0,20.0,969.105208627428,35.08364820522568,149931.0,0.0,3927109.0,3927109.0,4052.0,-1.7852984035774837,0.7228183968031258,1.4179816113906665,-0.9781978932807949,-1.6594639027286948,1.2123867245431703,0.9093673818064352,0.7439921944703799,-0.6236910982830856,-1.2964557125487561
2021-05-10,79735.0,153629.0,171222.0,123196.0,79379.0,141829.0,154092.0,99148.0,148803.0,160146.0,5.0,979.9158798360448,34.58387092714925,211726.0,0.0,3480551.0,3480551.0,3551.0,-0.6103102616415365,0.8678126748809528,1.128481046902662,0.222686730680168,-0.620746990564873,0.6059640790233998,0.7751341860645897,-0.268370887525671,0.7539946556675717,0.8955546191508236
2021-05-17,84925.0,58360.0,91180.0,190883.0,45053.0,148377.0,61755.0,103186.0,159978.0,157478.0,15.0,1022.3476386413312,33.98808598536881,206951.0,0.0,3530523.0,3530523.0,3453.0,-0.506891538027122,-0.9579155670165487,-0.31455072434835657,1.574990542852353,-1.2813794918514037,0.7323318823160025,-1.0256344606323127,-0.19193826982504927,0.965720411019268,0.843340132610272
2021-05-24,25311.0,153272.0,194358.0,75479.0,160518.0,21622.0,105956.0,177817.0,56914.0,117359.0,20.0,1011.735758225676,33.30498126592636,131532.0,0.0,3737444.0,3737444.0,3694.0,-1.6947920755126147,0.8609711526401671,1.5455868545994158,-0.7306408064454271,0.9408407424039499,-1.7138732041766471,-0.16362058804981824,1.2207023174991463,-0.9869689178010653,0.058185340436213394
2021-05-31,123355.0,198047.0,132856.0,39963.0,151994.0,68756.0,106988.0,182962.0,130350.0,143279.0,15.0,997.001401966438,32.544517973849246,105778.0,0.0,3798196.0,3798196.0,3809.0,0.2588852535917509,1.719036021915174,0.4368022165908685,-1.4402072253014455,0.7767892525430168,-0.8042488852405535,-0.14349438464932654,1.3180886023108598,0.40437717347474383,0.565456514023581
2021-06-07,105305.0,41357.0,88450.0,75123.0,118723.0,60809.0,65648.0,171094.0,65379.0,174363.0,15.0,949.6507340294796,31.71778537635015,87772.0,0.0,3513041.0,3513041.0,3699.0,-0.10078872737938246,-1.28375983217083,-0.36376834429182725,-0.7377532528108044,0.13646110623106195,-0.957615551820626,-0.9497126487736748,1.093447119678126,-0.8265878422706753,1.1737905093858392
2021-06-14,179765.0,139121.0,172424.0,145911.0,71356.0,36725.0,145991.0,143629.0,188722.0,61568.0,5.0,959.6336684260148,30.836839096340288,108478.0,0.0,3485440.0,3485440.0,3632.0,1.3829411686378248,0.5897824097007898,1.1501512224235602,0.6765047621114795,-0.775156317542145,-1.422405132532148,0.6171473897977454,0.5735803923013116,1.5103150518988346,-1.033680633545763
2021-06-21,150608.0,97505.0,131888.0,122468.0,30789.0,71226.0,160588.0,90316.0,197953.0,117539.0,10.0,1011.0683617561994,29.914525314300462,245425.0,0.0,3508630.0,3508630.0,3470.0,0.8019431485173075,-0.20774361151079454,0.41935069420798216,0.2081421774386098,-1.5559020694413086,-0.7565811280425191,0.9018200555312508,-0.4355459443686357,1.6852090516886788,0.061708056919459
2021-06-28,176730.0,22869.0,130448.0,93477.0,117720.0,101182.0,135005.0,48380.0,66413.0,66851.0,5.0,1029.2856225394046,28.964293442042585,76762.0,0.0,3582129.0,3582129.0,3480.0,1.3224641308401854,-1.6380625301754381,0.3933897518202174,-0.3710626893553656,0.11715753462964056,-0.17846965653469843,0.40289693383088304,-1.2293246110088718,-0.806997289158044,-0.9302889047625043
2021-07-05,104478.0,70108.0,34397.0,34388.0,86656.0,49402.0,22396.0,130198.0,157084.0,74823.0,20.0,955.6141798191696,28.0,194355.0,0.0,3424114.0,3424114.0,3583.0,-0.11726797293412636,-0.7327777426895185,-1.3382591907403332,-1.551588934534532,-0.4806950558255476,-1.1777556758521959,-1.793218995167151,0.3193539216878766,0.910889597955482,-0.7742717058489821
2021-07-12,142537.0,132296.0,192627.0,25569.0,64028.0,24263.0,104082.0,22356.0,27151.0,43312.0,20.0,966.4069901019132,27.03570655795741,244994.0,0.0,3502447.0,3502447.0,3624.0,0.6411160737019049,0.4589886021563582,1.5143796384374568,-1.7277818123330235,-0.9161897898205257,-1.6629053714802873,-0.20016758918598246,-1.7219156073043103,-1.550869916148496,-1.390962367535384
2021-07-19,169503.0,114179.0,198031.0,89836.0,84484.0,197900.0,170201.0,90326.0,77716.0,194180.0,20.0,1005.3674069671088,26.08547468569954,220492.0,0.0,4030475.0,4030475.0,4008.0,1.1784550526973387,0.1117957213823705,1.6118052861204295,-0.4438054343450819,-0.522497007488845,1.688060764793029,1.089294080036025,-0.43535666101623194,-0.5928463976376662,1.5616220235440514
2021-07-26,150523.0,110272.0,151800.0,124573.0,52154.0,67924.0,148322.0,112447.0,113747.0,185243.0,5.0,1004.5115145051636,25.163160903659715,105568.0,0.0,3209009.0,3209009.0,3194.0,0.8002493929282468,0.036922255290635114,0.7783328364476848,0.25019751339119223,-1.144714823913524,-0.8203053929283124,0.6626068666645537,-0.01664295716396508,0.08981048746989255,1.386719150150907
2021-08-02,22747.0,58467.0,139180.0,187658.0,22336.0,94182.0,152663.0,134994.0,187450.0,192851.0,15.0,935.0417116495584,24.282214623649857,135090.0,0.0,3374364.0,3374364.0,3608.0,-1.7458837146932233,-0.9558650267370976,0.5508140219104687,1.510558971143527,-1.7185871050812038,-0.31356046640767027,0.7472656350381337,0.4101342175007002,1.4862152612225612,1.5356126335094213
2021-08-09,143855.0,43328.0,86234.0,163087.0,123677.0,162736.0,31303.0,40049.0,193724.0,118723.0,15.0,1006.4625205375996,23.455482026150754,70219.0,0.0,3596679.0,3596679.0,3573.0,0.6673792486005173,-1.2459877303876687,-0.40371935007744303,1.0196603204590122,0.23180496835812228,1.0094417307397172,-1.619513478027442,-1.38701657189641,1.6050848262405961,0.08487970312036344
2021-08-16,85725.0,111412.0,59954.0,65002.0,87779.0,55737.0,181633.0,125361.0,164539.0,32411.0,0.0,976.0652875907912,22.69501873407364,107169.0,0.0,2834977.875,2834977.875,2902.0,-0.49095030895360914,0.05876913303432038,-0.8775065486541498,-0.9399585046759289,-0.45908198413223134,-1.0554984929171565,1.3122424882476733,0.22779756413019767,1.0521348334048686,-1.604301991890164
2021-08-23,149981.0,155059.0,198352.0,157326.0,39029.0,121332.0,91719.0,36082.0,182082.0,77009.0,20.0,1065.6418651891584,22.011914014631195,124965.0,0.0,3757823.0,3757823.0,3526.0,0.7894492102309418,0.895217091699786,1.6175924128610355,0.9045625577878352,-1.3973163964645268,0.21039888902821344,-0.4412724851552451,-1.4621052777949655,1.3845111131484755,-0.731490271224677
2021-08-30,104654.0,78871.0,99459.0,168216.0,79201.0,109563.0,119616.0,20661.0,141999.0,166494.0,15.0,1009.9679417094262,21.41612907285075,227912.0,0.0,3507379.0,3507379.0,3472.0,-0.11376090253795354,-0.5648442429808219,-0.16529333405092292,1.1221314929534518,-0.6241727490345171,-0.01672735974250168,0.102778577115605,-1.7539991355367406,0.6250835112010893,1.0197890871266186
2021-09-06,186845.0,173471.0,167851.0,175286.0,52265.0,180445.0,144165.0,188484.0,134793.0,193540.0,0.0,1016.858937995036,20.91635179477432,225767.0,0.0,3408291.0,3408291.0,3351.0,1.5240210459384134,1.2480633311881484,1.0677072019101932,1.2633814811647384,-1.1425785363285215,1.3512021810312114,0.581536491145325,1.4226108695081934,0.4885559234548411,1.5490968093814004
2021-09-13,139346.0,148391.0,175538.0,157162.0,122916.0,187469.0,106231.0,22920.0,128177.0,52371.0,15.0,1017.8943720876244,20.51987005851668,134754.0,0.0,3762009.0,3762009.0,3695.0,0.5775304962349306,0.7674320208270725,1.2062917603371013,0.9012860375520996,0.2171588886086889,1.4867561593951764,-0.1582575009033694,-1.7112400262287404,0.36320669773610975,-1.2136718751924842
2021-09-20,87435.0,197286.0,188011.0,162709.0,194944.0,148575.0,27314.0,99561.0,32289.0,77022.0,20.0,951.4429047738976,20.232465460591584,127988.0,0.0,3643683.0,3643683.0,3829.0,-0.45687593180897546,1.7044522728248719,1.4311603953388998,1.01210834089128,1.603397827100393,0.7361530223666952,-1.6973074948535676,-0.2605534850713974,-1.45352343462751,-0.7312358528119982
2021-09-27,76886.0,106416.0,186342.0,173487.0,66197.0,121371.0,39623.0,28946.0,196048.0,91229.0,10.0,1077.755075724344,20.05832900721557,239414.0,0.0,3493817.0,3493817.0,3241.0,-0.667080963679584,-0.03697385048098804,1.401070941974192,1.2274396524812725,-0.8744455756595256,0.21115153782607712,-1.4572557141785165,-1.5971778780702595,1.649116204803222,-0.453195669048274
2021-10-04,86803.0,90271.0,79163.0,44071.0,145733.0,58709.0,125228.0,196572.0,194668.0,119071.0,20.0,935.083550101953,20.0,200023.0,0.0,3672539.0,3672539.0,3927.0,-0.4694695027770506,-0.3463754655439693,-0.5311983942606961,-1.3581343891526527,0.6562910852484014,-0.9981427947825176,0.21222455917331767,1.5757032449323214,1.6229702054846231,0.09169028832130495
2021-10-11,51551.0,64064.0,71934.0,78243.0,174782.0,170322.0,184202.0,36309.0,174243.0,116774.0,5.0,1031.8281256679898,20.05832900721557,182379.0,0.0,3596946.0,3596946.0,3485.0,-1.1719197619013937,-0.848604522586741,-0.661525930733718,-0.6754194532041263,1.2153633199938547,1.1558415712677694,1.3623434732630446,-1.457808545695401,1.2359904691930441,0.046736511865665166
2021-10-18,136216.0,127450.0,183379.0,145827.0,180558.0,41172.0,117624.0,75230.0,106365.0,46715.0,15.0,1024.746557499226,20.232465460591584,130388.0,0.0,3922248.0,3922248.0,3827.0,0.5151604374848117,0.3661202078178505,1.3476526973249232,0.6748265444297612,1.326527257750395,-1.3365838708885613,0.06393032404023727,-0.7210988098048862,-0.050051662508292856,-1.3243634553549128
2021-10-25,31394.0,191890.0,74098.0,128215.0,91907.0,31555.0,177364.0,131822.0,134014.0,47605.0,15.0,980.9199048034816,20.51987005851668,140768.0,0.0,3531117.0,3531117.0,3599.0,-1.5735789549448915,1.601043718171428,-0.622512403423216,0.32296023716283373,-0.3796351809710474,-1.5221793449669,1.228987873599709,0.35009353811824057,0.47379669630325527,-1.3069455794099762
2021-11-01,89092.0,196597.0,25486.0,192312.0,148876.0,73276.0,131785.0,181099.0,195211.0,119853.0,5.0,1026.6580126685355,20.91635179477432,85428.0,0.0,3526322.0,3526322.0,3434.0,-0.42385766109046197,1.691248326539434,-1.4989105501968412,1.6035402222234885,0.7167807418219482,-0.7170188194368631,0.34010005887973643,1.2828251137580469,1.6332580878252023,0.1069945343762942
2021-11-08,23890.0,39830.0,159407.0,121570.0,84435.0,77492.0,106206.0,132340.0,199785.0,51174.0,5.0,987.2970720470504,21.416129072850747,142021.0,0.0,3477427.0,3477427.0,3522.0,-1.723107683654442,-1.313023149990661,0.9154751202974949,0.19020123126976463,-0.523440053359702,-0.6356555545190846,-0.1587450542803193,0.35989841577275317,1.7199188131029346,-1.2370979398060675
2021-11-15,61606.0,168501.0,106900.0,184506.0,60631.0,109599.0,89274.0,79321.0,180806.0,161028.0,10.0,972.9815422057688,22.01191401463119,168418.0,0.0,3625336.0,3625336.0,3726.0,-0.9715584389836792,1.1528186097968187,-0.03114376994859129,1.4475858505152421,-0.9815678882552499,-0.016032607006012112,-0.48895520542094495,-0.6436629903365247,1.3603355369669308,0.9128159299187271
2021-11-22,107313.0,157965.0,146020.0,89724.0,149038.0,175834.0,153541.0,152028.0,92588.0,96373.0,15.0,1018.7823667741172,22.695018734073635,220047.0,0.0,4016558.0,4016558.0,3942.0,-0.06077624240486525,0.9509074660183381,0.6741284982523513,-0.44604305792070625,0.7198985669460062,1.2622159346991724,0.764388509636614,0.7325594799851952,-0.3110758890389702,-0.3525242602159662
2021-11-29,161699.0,136381.0,122795.0,135359.0,40103.0,31046.0,73947.0,94131.0,83646.0,89252.0,15.0,959.737560356484,23.455482026150754,182212.0,0.0,3747568.0,3747568.0,3904.0,1.0229483630852212,0.5372732474045637,0.25541816008857593,0.4656886552365863,-1.3766463706420675,-1.5320023767133777,-0.7878644297613873,-0.36333434542661686,-0.4804943860729629,-0.4918868384225883
2021-12-06,28792.0,67333.0,162202.0,95697.0,84772.0,136021.0,173606.0,198980.0,23654.0,90017.0,10.0,991.0297936496972,24.282214623649853,205914.0,0.0,3699123.0,3699123.0,3732.0,-1.6254278025064919,-0.7859576424603313,0.9658645883348578,-0.3267097934813832,-0.5169542072682972,0.4938773042030825,1.1556988499766006,1.6212826761911368,-1.6171253941319306,-0.47691529336879446
2021-12-13,194073.0,154508.0,107508.0,48732.0,146108.0,179841.0,68874.0,45963.0,38743.0,83037.0,0.0,976.2329300508017,25.163160903659712,76421.0,0.0,3838132.0,3838132.0,3931.0,1.6680500506176017,0.8846577674570049,-0.020182483162646172,-1.2650132865992147,0.6635082730355729,1.3395457740078864,-0.8867987610120601,-1.2750743972848506,-1.3312435218722665,-0.6135184103302075
2021-12-20,174969.0,96213.0,138324.0,141465.0,34382.0,174222.0,69708.0,121757.0,68368.0,109818.0,10.0,986.5608196170822,26.085474685699538,51708.0,0.0,4330801.0,4330801.0,4389.0,1.2873735003421152,-0.23250340628697116,0.5353816839355197,0.5876790976719632,-1.486751787523156,1.2311064510541394,-0.8705339803570117,0.15957984392389735,-0.7699571234566959,-0.08939690956464844
2021-12-27,88148.0,156967.0,80566.0,162386.0,104291.0,24853.0,94553.0,190515.0,157513.0,26548.0,20.0,1017.3091439652072,27.03570655795741,184702.0,0.0,3739927.0,3739927.0,3676.0,-0.44266831139720714,0.9317818660286908,-0.5059045038648393,1.005655194329435,-0.14129477148749572,-1.6515191460767082,-0.38600343434420487,1.4610543183813887,0.919017593395829,-1.719044696008325
2022-01-03,144243.0,170810.0,47192.0,175026.0,121195.0,140900.0,88344.0,119259.0,139735.0,136981.0,15.0,976.2253451061516,28.0,200667.0,0.0,3765986.0,3765986.0,3857.0,0.675110744701171,1.197068119191704,-1.107585400565715,1.258186997864182,0.18403680812409648,0.5880355986845439,-0.507092191043481,0.11229686249344832,0.5821889152175331,0.4422005784042429
2022-01-10,140174.0,50746.0,21062.0,77108.0,154828.0,172864.0,69138.0,59063.0,175683.0,174249.0,5.0,992.3070434771054,28.964293442042575,126021.0,0.0,3535761.0,3535761.0,3563.0,0.5940296683260163,-1.1038297136309518,-1.578668334310363,-0.698095370689248,0.8313319463799342,1.204898833938783,-0.8816501973514692,-1.0271132056359789,1.2632732510907123,1.171559455613117
2022-01-17,174555.0,69377.0,104076.0,131195.0,40609.0,79129.0,67638.0,134225.0,139891.0,44022.0,20.0,979.8741899239368,29.914525314300462,209380.0,0.0,3830294.0,3830294.0,3908.0,1.2791239142965725,-0.7467865739444605,-0.08205606252015217,0.3824970072999814,-1.3669079785879108,-0.6040636036959339,-0.910903399968463,0.3955783277008542,0.5851445499231138,-1.377067208073693
2022-01-24,144358.0,199476.0,109780.0,123081.0,167550.0,134130.0,98249.0,136400.0,127971.0,126297.0,15.0,1057.759866622982,30.836839096340285,94789.0,0.0,4090846.0,4090846.0,3867.0,0.6774022963804885,1.7464212748061618,0.020778114826938223,0.22038917075876802,1.0761774477889898,0.4573834868502554,-0.31392354309593223,0.4367474568486631,0.3593037442146378,0.23310778447648697
2022-01-31,68555.0,74045.0,172617.0,56668.0,190738.0,183059.0,125865.0,100818.0,32149.0,156614.0,10.0,1013.7044959285556,31.717785376350143,236762.0,0.0,3855673.0,3855673.0,3803.0,-0.8330889379438784,-0.6573293587624229,1.1536307098408092,-1.10646167324069,1.5224498488794773,1.401648949175204,0.22464741921800102,-0.23676056767424994,-1.4561759273120056,0.8264310934906931
2022-02-07,37159.0,117888.0,41689.0,43061.0,95683.0,166922.0,22719.0,24703.0,120102.0,80428.0,20.0,1008.8027853186688,32.54451797384925,76086.0,0.0,3626221.0,3626221.0,3594.0,-1.4587024729338895,0.18287472976072897,-1.2067958630378466,-1.3783129588971221,-0.30696291141275517,1.0902260350437545,-1.7869198055369584,-1.6774908044951573,0.2102147089696715,-0.6645782286901396
2022-02-14,130510.0,190862.0,31174.0,99252.0,144714.0,163184.0,173962.0,92099.0,79189.0,173812.0,15.0,1027.336740184937,33.30498126592636,66859.0,0.0,3866842.0,3866842.0,3763.0,0.40145962111798134,1.5813432003464207,-1.3963648277651706,-0.25568522373723557,0.636679580301394,1.0180875425715874,1.162641610064367,-0.40179672263505256,-0.5649383853215096,1.1630070828176817
2022-02-21,126530.0,127455.0,108461.0,59749.0,150330.0,141789.0,187581.0,176921.0,172747.0,79353.0,0.0,976.2346169290046,33.988085985368805,57684.0,0.0,3564158.0,3564158.0,3650.0,0.32215200647725495,0.36621602745707715,-0.003001387262965745,-1.0449070461290955,0.7447641846020745,0.6051921315384113,1.4282411876915926,1.203742529123773,1.2076466902215777,-0.6856166743539676
2022-02-28,100077.0,156672.0,146174.0,150560.0,91315.0,175130.0,62534.0,182932.0,91031.0,133132.0,0.0,1034.3702889999936,34.58387092714925,141088.0,0.0,3626529.0,3626529.0,3506.0,-0.20496465937478886,0.9261285073143162,0.676904876813265,0.7693861192818149,-0.3910287147577289,1.2486296589633763,-1.010442297406554,1.3175207522536485,-0.340575396965824,0.3668731576041744
2022-03-07,55920.0,113179.0,123033.0,124680.0,97834.0,196492.0,112241.0,51585.0,62668.0,36052.0,5.0,1013.8471098333096,35.08364820522568,182279.0,0.0,3694117.0,3694117.0,3643.0,-1.0848607246236717,0.09263179353703255,0.2597089269554426,0.2523352430571905,-0.26556512226553947,1.6608882133214369,-0.04104966908461437,-1.1686592965634799,-0.8779514684682993,-1.533045265692957
2022-03-14,39457.0,191836.0,29348.0,167979.0,146205.0,58890.0,169859.0,173087.0,164745.0,120689.0,15.0,937.5643638898374,35.48012994148332,96099.0,0.0,3443352.0,3443352.0,3672.0,-1.412911292420224,1.60000886606778,-1.4292847449874333,1.1173965216371753,0.6653751189431879,-0.994649732412945,1.0826243498393502,1.1311712918121872,1.0560377869263406,0.12335559537625713
2022-03-21,98953.0,65714.0,174786.0,169849.0,34153.0,86017.0,146209.0,63585.0,108204.0,198148.0,0.0,942.8787666759694,35.767534539408416,248568.0,0.0,3568503.0,3568503.0,3784.0,-0.22736208622307438,-0.8169840416419334,1.1927343793123797,1.1547568438373317,-1.4911590835318553,-0.4711342467809296,0.6213988552447485,-0.941519273679017,-0.01520927645981237,1.639278351352488
2022-03-28,72995.0,122946.0,58102.0,71745.0,96325.0,198376.0,199917.0,46958.0,174741.0,151743.0,10.0,977.1081178886374,35.94167099278443,116093.0,0.0,3657867.0,3657867.0,3743.0,-0.7446151165858821,0.27980587680244834,-0.9108952051139695,-0.8052415781541885,-0.29460708592111756,1.697246939864391,1.6688195260137493,-1.2562407037206806,1.245425764599321,0.7311024713246411
2022-04-04,191829.0,129616.0,94460.0,128464.0,164071.0,183993.0,112124.0,46017.0,185140.0,20163.0,15.0,947.1597401653931,36.0,210761.0,0.0,4217832.0,4217832.0,4453.0,1.6233349030663982,0.4076292755308525,-0.25541746668733684,0.32793495386221283,1.0092211909581374,1.4196739229496833,-0.04333141888873988,-1.2740522671818706,1.442449131928385,-1.8440032779278983
2022-04-11,29692.0,125983.0,122634.0,111865.0,75318.0,152596.0,111659.0,144677.0,160507.0,61424.0,10.0,990.4688615720166,35.94167099278443,98651.0,0.0,3707513.0,3707513.0,3743.0,-1.60749391979879,0.3380067256687397,0.25251558250216616,-0.0036928473144694943,-0.6989043228414156,0.8137530432951552,-0.05239991170000795,0.5934172876332213,0.9757430440913976,-1.0364988067323593
2022-04-18,196830.0,144123.0,109930.0,132428.0,151886.0,120424.0,184134.0,196422.0,57384.0,161706.0,10.0,959.4504803433656,35.767534539408416,63893.0,0.0,4060524.0,4060524.0,4232.0,1.7229875113121953,0.6856403767831701,0.023482379658997053,0.4071308454137743,0.7747107024603114,0.19287568111897652,1.361017328077741,1.5728639946462655,-0.9780641209316875,0.9260848286722855
2022-04-25,57065.0,169661.0,26801.0,43624.0,135033.0,35048.0,95713.0,163273.0,101929.0,155870.0,0.0,996.0910778771632,35.48012994148332,116418.0,0.0,3149444.0,3149444.0,3161.0,-1.0620448405122065,1.175048766097411,-1.4752031618357921,-1.3670649046732248,0.4503606603877745,-1.4547690308402872,-0.3633809576537297,0.9454086097631773,-0.13409778785416532,0.8118705320266112
