Google_Search_Hill,Meta_Hill,TV_Hill,Trend,Sales_MA_12,Sales_Lag_4,Discount,Holiday,Competitor_Spend,Price,Temperature,Quarter,Sales
0.3921644963744791,0.5791902248823948,0.587169397678911,15,3529426.583333333,3750038.0,10.0,0.0,169619.0,975.3511778637356,35.767534539408416,2,3682724.0
0.3819832998631164,0.4722185471939606,0.6674536369881222,16,3542829.333333333,3653048.0,10.0,0.0,135376.0,1015.5954727788958,35.48012994148332,2,3654464.0
0.2297852946932432,0.6160862414702784,0.6882867772140298,17,3597641.25,3819589.0,20.0,0.0,149931.0,969.105208627428,35.08364820522568,2,3927109.0
0.2736028029117993,0.661959411033359,0.6660217481266808,18,3594752.6666666665,3661796.0,5.0,0.0,211726.0,979.9158798360448,34.58387092714925,2,3480551.0
0.3116407197838849,0.5820340336071939,0.6595679731971823,19,3597274.25,3682724.0,15.0,0.0,206951.0,1022.3476386413312,33.98808598536881,2,3530523.0
0.1964834586821652,0.6727244035683758,0.4554388416020455,20,3613118.9166666665,3654464.0,20.0,0.0,131532.0,1011.735758225676,33.30498126592636,2,3737444.0
0.3533199728403152,0.6478222328880381,0.3908868668273506,21,3654105.75,3927109.0,15.0,0.0,105778.0,997.001401966438,32.544517973849246,2,3798196.0
0.4027692801488874,0.5668668614060667,0.331284852923194,22,3684043.5833333335,3480551.0,15.0,0.0,87772.0,949.6507340294796,31.71778537635015,2,3513041.0
0.5640746378457913,0.63891061361355,0.2368579287327684,23,3661993.75,3530523.0,5.0,0.0,108478.0,959.6336684260148,30.836839096340288,2,3485440.0
0.5992105310399393,0.624836233101026,0.261917867959885,24,3649958.9166666665,3737444.0,10.0,0.0,245425.0,1011.0683617561994,29.914525314300462,2,3508630.0
0.6515922081100686,0.6140608217121422,0.3469045751766478,25,3630170.5833333335,3798196.0,5.0,0.0,76762.0,1029.2856225394046,28.964293442042585,2,3582129.0
0.5882575962066786,0.4393612676643016,0.276772480259749,26,3610363.75,3513041.0,20.0,0.0,194355.0,955.6141798191696,28.0,3,3424114.0
0.6014436253458394,0.6098958821096813,0.1747893476879752,27,3595340.6666666665,3485440.0,20.0,0.0,244994.0,966.4069901019132,27.03570655795741,3,3502447.0
0.6440223117960402,0.6893386356182295,0.5012666318725013,28,3626674.9166666665,3508630.0,20.0,0.0,220492.0,1005.3674069671088,26.08547468569954,3,4030475.0
0.644665930821751,0.6808360943300557,0.4199291158990825,29,3566833.25,3582129.0,5.0,0.0,105568.0,1004.5115145051636,25.163160903659715,3,3209009.0
0.4418604459954746,0.6608755306225189,0.4229929725674773,30,3557984.333333333,3424114.0,15.0,0.0,135090.0,935.0417116495584,24.282214623649857,3,3374364.0
0.52430323376686,0.5734854040989512,0.5524584252421023,31,3563497.333333333,3502447.0,15.0,0.0,70219.0,1006.4625205375996,23.455482026150754,3,3596679.0
0.4677199225155333,0.4581833455955842,0.4314994758688174,32,3488291.8229166665,4030475.0,0.0,0.0,107169.0,976.0652875907912,22.69501873407364,3,2834977.875
0.5476932915283048,0.6254887506358034,0.483786073027005,33,3484927.40625,3209009.0,20.0,0.0,124965.0,1065.6418651891584,22.011914014631195,3,3757823.0
0.517495832743221,0.5680437027988003,0.4914294512841253,34,3484455.5729166665,3374364.0,15.0,0.0,227912.0,1009.9679417094262,21.41612907285075,3,3507379.0
0.6252088511024695,0.6335109468637814,0.6105665203062067,35,3478026.489583333,3596679.0,0.0,0.0,225767.0,1016.858937995036,20.91635179477432,3,3408291.0
0.6190502767431336,0.6759452308803782,0.6744625314965257,36,3499141.40625,2834977.875,15.0,0.0,134754.0,1017.8943720876244,20.51987005851668,3,3762009.0
0.5377036068991393,0.7110083042980928,0.6650178642151126,37,3504270.90625,3757823.0,20.0,0.0,127988.0,951.4429047738976,20.232465460591584,3,3643683.0
0.4599520269016721,0.7282120543063294,0.624960678276683,38,3510079.489583333,3507379.0,10.0,0.0,239414.0,1077.755075724344,20.05832900721557,3,3493817.0
0.4280337712150553,0.6201327824596309,0.494987621076819,39,3524253.8229166665,3408291.0,20.0,0.0,200023.0,935.083550101953,20.0,4,3672539.0
0.3313498150564646,0.5172886168041488,0.5978150104823861,40,3488126.40625,3762009.0,5.0,0.0,182379.0,1031.8281256679898,20.05832900721557,4,3596946.0
0.453509370726591,0.6303302937640242,0.4379008773439571,41,3547562.989583333,3643683.0,15.0,0.0,130388.0,1024.746557499226,20.232465460591584,4,3922248.0
0.3029058703619472,0.5291679113783069,0.2940583416869905,42,3560625.739583333,3493817.0,15.0,0.0,140768.0,980.9199048034816,20.51987005851668,4,3531117.0
0.3383326464512248,0.3484131844620799,0.3009950095042695,43,3554762.65625,3672539.0,5.0,0.0,85428.0,1026.6580126685355,20.91635179477432,4,3526322.0
0.2094572334020973,0.5166746892350629,0.3150219654713532,44,3608300.0833333335,3596946.0,5.0,0.0,142021.0,987.2970720470504,21.416129072850747,4,3477427.0
0.2191803666002366,0.5096491397859855,0.3956887915501988,45,3597259.5,3922248.0,10.0,0.0,168418.0,972.9815422057688,22.01191401463119,4,3625336.0
0.3306304774881418,0.5723557340237198,0.5612046001361145,46,3639691.0833333335,3531117.0,15.0,0.0,220047.0,1018.7823667741172,22.695018734073635,4,4016558.0
0.5008416189240423,0.5705425433528831,0.3857728505960784,47,3667964.1666666665,3526322.0,15.0,0.0,182212.0,959.737560356484,23.455482026150754,4,3747568.0
0.331558444028633,0.6272391232580422,0.4872268139850418,48,3662723.6666666665,3477427.0,10.0,0.0,205914.0,991.0297936496972,24.282214623649853,4,3699123.0
0.5558457885361949,0.5818915958096258,0.6078375220705388,49,3678927.75,3625336.0,0.0,0.0,76421.0,976.2329300508017,25.163160903659712,4,3838132.0
0.6278253030048798,0.5998215521387752,0.6578045506505782,50,3748676.4166666665,4016558.0,10.0,0.0,51708.0,986.5608196170822,26.085474685699538,4,4330801.0
0.545463412365945,0.5173790683061421,0.4600802810416847,51,3754292.0833333335,3747568.0,20.0,0.0,184702.0,1017.3091439652072,27.03570655795741,4,3739927.0
0.5798029032398896,0.3887145285159643,0.5342624348254634,52,3768378.75,3699123.0,15.0,0.0,200667.0,976.2253451061516,28.0,1,3765986.0
0.5932098666938757,0.2368500304031501,0.6199246117948236,53,3736171.5,3838132.0,5.0,0.0,126021.0,992.3070434771054,28.96429344204257,1,3535761.0
0.6459292633823774,0.3431897726693578,0.5275581661320055,54,3761102.9166666665,4330801.0,20.0,0.0,209380.0,979.8741899239368,29.914525314300462,1,3830294.0
0.6382193163221853,0.4157695907203387,0.5592172992561621,55,3808146.5833333335,3739927.0,15.0,0.0,94789.0,1057.759866622982,30.836839096340285,1,4090846.0
0.5209509318525355,0.5697103443191236,0.6449376237408107,56,3839667.0833333335,3765986.0,10.0,0.0,236762.0,1013.7044959285556,31.717785376350143,1,3855673.0
0.3655003338348697,0.4171816442497738,0.6688960992769237,57,3839740.8333333335,3535761.0,20.0,0.0,76086.0,1008.8027853186688,32.54451797384925,1,3626221.0
0.4602980482128737,0.2802683193139634,0.6782133942101459,58,3827264.5,3830294.0,15.0,0.0,66859.0,1027.336740184937,33.30498126592636,1,3866842.0
0.5039630113957062,0.3778880534636897,0.6594340329757202,59,3811980.3333333335,4090846.0,0.0,0.0,57684.0,976.2346169290046,33.988085985368805,1,3564158.0
0.4815419383496438,0.5066536411833124,0.6858968916687475,60,3805930.8333333335,3855673.0,0.0,0.0,141088.0,1034.3702889999936,34.58387092714925,1,3626529.0
0.3775546316371679,0.5325702524464265,0.7210777619486165,61,3793929.5833333335,3626221.0,5.0,0.0,182279.0,1013.8471098333096,35.08364820522568,1,3694117.0
0.2704271463184221,0.3600131602263956,0.5823708997930531,62,3719975.5,3866842.0,15.0,0.0,96099.0,937.5643638898374,35.48012994148332,1,3443352.0
0.3415544747191346,0.5486865760643744,0.5119800070013215,63,3705690.1666666665,3564158.0,0.0,0.0,248568.0,942.8787666759694,35.767534539408416,1,3568503.0
0.3250467620212707,0.4355922194824539,0.6432187553123003,64,3696680.25,3626529.0,10.0,0.0,116093.0,977.1081178886374,35.94167099278443,1,3657867.0
0.5495105048872683,0.436310857451082,0.6868419155845604,65,3753519.5,3694117.0,15.0,0.0,210761.0,947.1597401653931,36.0,2,4217832.0
0.3717113006007936,0.492825549605214,0.6772846789999936,66,3743287.75,3443352.0,10.0,0.0,98651.0,990.4688615720166,35.94167099278443,2,3707513.0
0.5768244371043831,0.5009481634327986,0.6322633193989993,67,3740760.9166666665,3568503.0,10.0,0.0,63893.0,959.4504803433656,35.767534539408416,2,4060524.0
0.450361022442601,0.3296193590379114,0.455909979895518,68,3681908.5,3657867.0,0.0,0.0,116418.0,996.0910778771632,35.48012994148332,2,3149444.0
0.4853052424548816,0.4367253083141089,0.6030734153660039,69,3706580.75,4217832.0,15.0,0.0,175074.0,1056.4683750372585,35.083648205225686,2,3922288.0
0.6064858174324406,0.6180647355986401,0.6725721354370796,70,3747924.4166666665,3707513.0,20.0,0.0,153065.0,998.0249238577526,34.58387092714925,2,4362966.0
0.4240066395083297,0.6670798028938466,0.5629351536753374,71,3750099.0,4060524.0,0.0,0.0,180351.0,987.8814218039228,33.98808598536881,2,3590253.0
0.3485277183506978,0.7136381502908611,0.4359684440625045,72,3719673.0833333335,3149444.0,0.0,0.0,241083.0,1015.5297059114138,33.304981265926365,2,3261418.0
0.4127656499120914,0.5136154378563401,0.5394346545032901,73,3718161.1666666665,3922288.0,15.0,0.0,88635.0,972.143208283096,32.54451797384925,2,3675974.0
0.250692368430499,0.3735345491586879,0.5145136015206442,74,3711876.4166666665,4362966.0,15.0,0.0,237187.0,1033.73657237584,31.717785376350147,2,3367935.0
0.2764922942766843,0.5909083742122757,0.4443209330471123,75,3714799.4166666665,3590253.0,10.0,0.0,145071.0,1019.8085181249644,30.836839096340288,2,3603579.0
0.2167384470002629,0.4700020301874373,0.5079125794977783,76,3695624.5,3261418.0,15.0,0.0,128518.0,1001.5546224819426,29.91452531430047,2,3427768.0
0.1837866175321066,0.4936204936226039,0.3488736028720282,77,3610044.25,3675974.0,10.0,0.0,156233.0,1006.1726332653436,28.96429344204258,2,3190869.0
0.2992202556451235,0.3527563657063858,0.2659987978663415,78,3549270.1666666665,3367935.0,0.0,0.0,153651.0,1081.669836422514,28.000000000000004,3,2978224.0
0.198109608740229,0.4174598884494441,0.2650063571772525,79,3472434.833333333,3603579.0,5.0,0.0,122805.0,1037.6924884107148,27.035706557957425,3,3138500.0
0.3170398473870829,0.3823568797370525,0.2238220527278019,80,3492033.1666666665,3427768.0,20.0,0.0,240026.0,1087.9810652464537,26.08547468569953,3,3384624.0
0.2155827771810211,0.2953566346372302,0.5007911797389037,81,3404897.5,3190869.0,0.0,0.0,209136.0,1021.281207731698,25.163160903659715,3,2876660.0
0.4983326020371313,0.2444296985712478,0.495216380680473,82,3333768.25,2978224.0,15.0,0.0,172813.0,941.1323422931724,24.282214623649857,3,3509415.0
0.5781240484920452,0.1793502550019447,0.3558389432081244,83,3342720.583333333,3138500.0,20.0,0.0,129063.0,989.5130518854464,23.45548202615075,3,3697681.0
0.4532962519223525,0.5013320931420996,0.4170218228477534,84,3354284.583333333,3384624.0,5.0,0.0,52454.0,931.9918050180772,22.69501873407364,3,3400186.0
0.3913031027743083,0.6151741456000465,0.3069358709936051,85,3336664.25,2876660.0,5.0,0.0,70878.0,1021.1321213866768,22.011914014631195,3,3464530.0
0.4818890200277588,0.6845140606414212,0.3044756980762228,86,3363691.4166666665,3509415.0,10.0,0.0,232170.0,1029.816167893816,21.416129072850755,3,3692261.0
0.4056169834972309,0.7156144114353397,0.3944908742005925,87,3380740.9166666665,3697681.0,20.0,0.0,243226.0,964.5633601616288,20.91635179477432,3,3808173.0
0.3374341999309351,0.6981388557223778,0.5099851394689261,88,3386304.0,3400186.0,10.0,0.0,194063.0,973.774544814126,20.519870058516684,3,3494525.0
0.2058559748472459,0.6381191989972111,0.4696733812874784,89,3375855.1666666665,3464530.0,0.0,0.0,118344.0,1005.9500358494088,20.232465460591584,3,3065483.0
0.395100749993119,0.6908484121090294,0.3057348335089951,90,3448134.25,3692261.0,20.0,0.0,154946.0,952.0758374694312,20.05832900721557,3,3845573.0
0.5178977099025344,0.5223711211544979,0.5402326006249434,91,3513920.333333333,3808173.0,0.0,0.0,86593.0,949.0736092302986,20.0,4,3927933.0
0.5650272605526219,0.6355793121844927,0.6224107142240223,92,3579739.4166666665,3494525.0,10.0,0.0,86304.0,1049.5452819216448,20.05832900721557,4,4174453.0
0.6617059129673064,0.4832703804324319,0.4885636332921942,93,3678135.5833333335,3065483.0,20.0,0.0,211458.0,1004.5884247265589,20.232465460591584,4,4057414.0
0.6621251469960983,0.5469543686750195,0.5024402716548212,94,3699453.9166666665,3845573.0,10.0,0.0,236292.0,977.6756256917618,20.51987005851668,4,3765235.0
0.5259716956204192,0.406940435745286,0.4398071129396063,95,3690670.4166666665,3927933.0,20.0,0.0,163613.0,932.3152444577112,20.91635179477432,4,3592279.0
0.6256684452304636,0.2838084524981798,0.5742439871697266,96,3741759.75,4174453.0,10.0,0.0,202155.0,1034.094054275779,21.41612907285075,4,4013258.0
0.4461975383053477,0.2766682795655397,0.6121287639263936,97,3752558.75,4057414.0,5.0,0.0,68354.0,972.6192715113212,22.01191401463119,4,3594118.0
0.4091665893076467,0.3707263271457531,0.684239113001958,98,3772857.1666666665,3765235.0,10.0,0.0,72190.0,1074.4273778348215,22.695018734073635,4,3935842.0
0.5171338670671757,0.2341471704777923,0.6239812891979702,99,3789676.9166666665,3592279.0,5.0,0.0,56142.0,1034.372403907738,23.455482026150747,4,4010010.0
0.3526603967736706,0.4643371551112671,0.6383844161154829,100,3822860.0,4013258.0,10.0,0.0,209470.0,967.6743258237092,24.28221462364985,4,3892722.0
0.2991086022606196,0.2951804863519043,0.6611042911558124,101,3883456.8333333335,3594118.0,20.0,0.0,233043.0,971.3811321147411,25.163160903659712,4,3792645.0
0.4725944072198359,0.4615267739144579,0.4759834040549703,102,3918126.9166666665,3935842.0,20.0,0.0,91862.0,1068.8740465177732,26.08547468569953,4,4261614.0
0.3513808486336898,0.3559926120974215,0.5620156471932767,103,3931351.3333333335,4010010.0,20.0,0.0,234482.0,996.6296221266198,27.03570655795741,4,4086626.0
0.3567556590794256,0.5286895609608105,0.5012564109098104,104,3905371.8333333335,3892722.0,15.0,0.0,200575.0,979.4675508670653,28.0,1,3862699.0
0.4438563709504988,0.6263175494344294,0.5299838738075239,105,3851036.25,3792645.0,0.0,0.0,175438.0,1001.1088675390628,28.96429344204257,1,3405387.0
0.3219321568897612,0.6920057155321986,0.460357919299318,106,3873174.9166666665,4261614.0,20.0,0.0,98456.0,979.2834939978484,29.914525314300448,1,4030899.0
0.2097968616921021,0.5626677438301936,0.5766249256614241,107,3875588.6666666665,4086626.0,5.0,0.0,150167.0,1009.6419390843266,30.83683909634027,1,3621244.0
0.1938827567744639,0.4744972423287474,0.5281270611347494,108,3866345.9166666665,3862699.0,20.0,0.0,132035.0,996.9670551392696,31.71778537635016,1,3902345.0
0.3742466048769297,0.3851965021942313,0.5199450911984097,109,3888153.5,3405387.0,15.0,0.0,58016.0,1035.0203192204604,32.544517973849246,1,3855809.0
0.3434005416729929,0.418939892264905,0.5687182687267732,110,3863232.25,4030899.0,5.0,0.0,52384.0,984.457035870435,33.30498126592636,1,3636787.0
0.4051982933480499,0.3986761380774251,0.6443627224633873,111,3848254.9166666665,3621244.0,15.0,0.0,243392.0,964.607345332414,33.988085985368805,1,3830282.0
0.5119583695305923,0.3960513326207897,0.5095097494907882,112,3826533.0,3902345.0,5.0,0.0,196144.0,986.0406121350566,34.58387092714924,1,3632059.0
0.3977069676255745,0.3067263140403689,0.3866600510696188,113,3800033.9166666665,3855809.0,10.0,0.0,152239.0,985.796644071038,35.08364820522567,1,3474656.0
0.4118620574253595,0.240828123036569,0.3949872656772829,114,3730312.5833333335,3636787.0,0.0,0.0,161431.0,996.8986473922404,35.48012994148332,1,3424958.0
0.5086621658913857,0.2244909919596032,0.4746768334637823,115,3694534.6666666665,3830282.0,0.0,0.0,130018.0,1025.381611522289,35.767534539408416,1,3657291.0
0.3423825895577616,0.3802562279672384,0.5776851597902064,116,3713134.8333333335,3632059.0,15.0,0.0,90510.0,1023.1963586988768,35.94167099278443,1,4085901.0
0.2599591765581914,0.4865060291679857,0.5464055893539831,117,3711435.75,3474656.0,0.0,0.0,230005.0,1047.9863470343428,36.0,2,3384998.0
0.3991029850845223,0.3870149934218102,0.4683077389280617,118,3707613.1666666665,3424958.0,15.0,0.0,71826.0,967.540412890659,35.94167099278443,2,3985028.0
0.4831992566699918,0.5175156464131331,0.3340442280338767,119,3720737.9166666665,3657291.0,15.0,0.0,118026.0,1015.5488049220444,35.767534539408416,2,3778741.0
0.569913844053309,0.6173631512948847,0.4166130320314811,120,3753206.5833333335,4085901.0,15.0,0.0,171668.0,1029.0927938808286,35.48012994148333,2,4291969.0
0.6389715050880647,0.4827440865508408,0.3568833650127382,121,3712893.5,3384998.0,0.0,0.0,206590.0,973.0311837475256,35.08364820522568,2,3372052.0
0.5998502073889451,0.5620162515779165,0.5642837171573286,122,3754612.5833333335,3985028.0,15.0,0.0,74045.0,991.6947578807049,34.58387092714925,2,4137416.0
0.6287135364318355,0.4085404349056034,0.6171703675469405,123,3729419.1666666665,3778741.0,0.0,0.0,231948.0,930.000885031248,33.98808598536881,2,3527961.0
0.6099899318516695,0.4595107103016393,0.4603335125860743,124,3764821.8333333335,4291969.0,15.0,0.0,140102.0,1036.2743078050294,33.304981265926365,2,4056891.0
0.5687679912075577,0.3345509402613288,0.5692098974161199,125,3816792.6666666665,3372052.0,20.0,0.0,101919.0,991.3800719072052,32.54451797384925,2,4098306.0
0.5889801358979926,0.4144003783817912,0.5285352454484998,126,3868098.5833333335,4137416.0,15.0,0.0,149441.0,1032.26256706724,31.71778537635016,2,4040629.0
0.5971295923818771,0.5828844003629504,0.4263280273752271,127,3873714.9166666665,3527961.0,5.0,0.0,208175.0,1008.2419807151804,30.83683909634028,2,3724687.0
0.6184309701868045,0.4111705372008513,0.5459237350122326,128,3831650.1666666665,4056891.0,15.0,0.0,217260.0,992.5933908410052,29.91452531430046,2,3581124.0
0.6190127868250289,0.5009691481613993,0.4272361357233712,129,3855302.0,4098306.0,10.0,0.0,186917.0,936.2878880259004,28.964293442042585,2,3668820.0
0.4586947924067588,0.4710284129705672,0.3788089154348505,130,3819809.4166666665,4040629.0,15.0,0.0,217746.0,943.4018955713424,28.000000000000004,3,3559117.0
0.3922987654651182,0.3330915507026182,0.2877352429557189,131,3785679.0833333335,3724687.0,5.0,0.0,168325.0,902.945870008686,27.035706557957425,3,3369177.0
0.4958626170360405,0.3255961623330105,0.2167593569752048,132,3711646.4166666665,3581124.0,5.0,0.0,69337.0,977.4954606868538,26.085474685699552,3,3403577.0
0.5247572592284394,0.287353419167758,0.2166084038536084,133,3692811.5,3668820.0,0.0,0.0,203385.0,1091.12994812725,25.16316090365972,3,3146033.0
0.547170300145722,0.2984296031948216,0.4667302076704115,134,3679075.8333333335,3559117.0,20.0,0.0,208015.0,948.48210441928,24.28221462364985,3,3972588.0
0.5228112267663414,0.4348637216410221,0.4350507644063874,135,3714588.8333333335,3369177.0,15.0,0.0,127949.0,902.945870008686,23.455482026150765,3,3954117.0
0.6039869678880432,0.4990500351249099,0.4586290374142717,136,3666190.9166666665,3403577.0,0.0,0.0,50276.0,1038.5067567834212,22.69501873407364,3,3476116.0
0.5871269767795247,0.6036799407505443,0.4767782536784497,137,3646778.1666666665,3146033.0,20.0,0.0,101151.0,1094.5487147718682,22.011914014631188,3,3865353.0
0.6552734583823565,0.6804532396247048,0.4590109050556159,138,3645385.0833333335,3972588.0,15.0,0.0,198683.0,1011.916842610392,21.416129072850755,3,4023912.0
0.5580014299548114,0.7009819561860701,0.4010759885535424,139,3624613.6666666665,3954117.0,10.0,0.0,193016.0,1011.5492957887984,20.91635179477432,3,3475430.0
0.5081930607626427,0.694929870160388,0.5057534204357863,140,3640633.0,3476116.0,15.0,0.0,102887.0,987.60471705425,20.51987005851668,3,3773356.0
0.5083104101405069,0.6190200685420251,0.3964199238135888,141,3604846.4166666665,3865353.0,5.0,0.0,131442.0,928.2297107795976,20.232465460591587,3,3239381.0
0.5495302213435757,0.5947985419094596,0.4549739099105139,142,3595674.6666666665,4023912.0,5.0,0.0,99847.0,941.971523290261,20.05832900721557,3,3449056.0
0.622655029155255,0.6395318599704373,0.5536189201145296,143,3665186.75,3475430.0,10.0,0.0,108653.0,987.3298668240592,20.0,4,4203322.0
0.4994042255967053,0.455711013074139,0.6277317670735113,144,3676192.6666666665,3773356.0,0.0,0.0,106622.0,979.6617863988102,20.05832900721557,4,3535648.0
0.5304171024821931,0.3312295242367032,0.4684843712981659,145,3742428.5,3239381.0,20.0,0.0,77810.0,995.3930828892024,20.232465460591584,4,3940863.0
0.4686453070216184,0.4832287797511121,0.6166505857750801,146,3777191.8333333335,3449056.0,15.0,0.0,127842.0,1033.1729929571263,20.51987005851668,4,4389748.0
0.6127921531485134,0.3565112835814651,0.5818784014161653,147,3745160.25,4203322.0,5.0,0.0,172225.0,976.7264867233192,20.91635179477432,4,3569738.0
0.5979426646635443,0.3712763533933745,0.3935639239781528,148,3762436.5,3535648.0,0.0,0.0,60503.0,1033.9886702561844,21.41612907285075,4,3683431.0
0.3980032218278675,0.4902269625929087,0.3415850370855475,149,3742205.8333333335,3940863.0,10.0,0.0,134761.0,976.9884116038892,22.01191401463118,4,3622585.0
0.4482194496317314,0.6147983555916464,0.3326760859700355,150,3707866.6666666665,4389748.0,5.0,0.0,218048.0,1041.5295837146302,22.69501873407363,4,3611842.0
0.3323542317918037,0.4294293974234624,0.5168913203701571,151,3722800.6666666665,3569738.0,10.0,0.0,176439.0,1003.454702682937,23.455482026150754,4,3654638.0
0.5654430177335148,0.3713307434975463,0.5557072139876347,152,3771846.0,3683431.0,15.0,0.0,61590.0,982.5667863631396,24.28221462364984,4,4361900.0
0.6558009949398823,0.3694989211155117,0.373549136929893,153,3861951.8333333335,3622585.0,20.0,0.0,191958.0,1002.7717624219556,25.16316090365971,4,4320651.0
0.6771941514042319,0.4556563159436999,0.5556315276516379,154,3907794.6666666665,3611842.0,5.0,0.0,193938.0,988.2584463136972,26.08547468569954,4,3999170.0
0.5027451974457824,0.468963571153877,0.5745665138011607,155,3863905.25,3654638.0,5.0,0.0,116624.0,1004.5253695071988,27.0357065579574,4,3676649.0
0.371411099065471,0.5164674556811325,0.529882217602749,156,3865960.0,4361900.0,15.0,0.0,249971.0,1030.3242479406988,28.0,1,3560305.0
0.3930408472205463,0.6294505073332463,0.4925352676998286,157,3854154.6666666665,4320651.0,0.0,0.0,213864.0,996.511376063374,28.96429344204259,1,3799199.0
0.5388855210149254,0.490428477745911,0.5330048783103919,158,3826316.1666666665,3999170.0,20.0,0.0,190836.0,985.2172458858488,29.914525314300448,1,4055686.0
0.6170352379534083,0.6115847662925247,0.5770944439504259,159,3875493.1666666665,3676649.0,5.0,0.0,170356.0,955.0593518035668,30.83683909634028,1,4159862.0
0.4960349882518998,0.6289005752919883,0.6037530935034828,160,3919747.0,3560305.0,20.0,0.0,92727.0,1023.1671207716686,31.71778537635016,1,4214477.0
0.5545591387165892,0.4329596906116222,0.459515669960337,161,3911842.1666666665,3799199.0,5.0,0.0,128471.0,1013.930889056109,32.54451797384924,1,3527727.0
0.4058524066455642,0.3125177450287546,0.3467980694600623,162,3925438.6666666665,4055686.0,20.0,0.0,58068.0,952.7222859628992,33.30498126592636,1,3775000.0
0.567577575437599,0.5678651117970728,0.5778126677990941,163,3998308.4166666665,4159862.0,10.0,0.0,166923.0,1033.4197711168304,33.98808598536881,1,4529075.0
0.5979817261195205,0.5970325060987615,0.630947349991816,164,3961439.3333333335,4214477.0,5.0,0.0,188367.0,952.0726386959066,34.58387092714924,1,3919471.0
0.6275157265062264,0.589896549816623,0.5530890474978499,165,3934390.0833333335,3527727.0,20.0,0.0,222232.0,1041.1688716493557,35.08364820522568,1,3996060.0
0.583378684953602,0.6703050291184991,0.5446682128196615,166,3937433.1666666665,3775000.0,0.0,0.0,61390.0,1027.514533087481,35.48012994148332,1,4035687.0
0.6061849814044384,0.5997995146195791,0.4343926142788736,167,3969209.0833333335,4529075.0,10.0,0.0,156752.0,1016.7866209039228,35.767534539408416,1,4057960.0
0.5066931816504026,0.5077532420821254,0.4965427292824311,168,4006647.5833333335,3919471.0,10.0,0.0,201203.0,984.9201936333186,35.94167099278443,1,4009567.0
0.5836342639956095,0.445881666119657,0.3472480173571297,169,3999985.0,3996060.0,0.0,0.0,144754.0,1023.031191306658,36.0,2,3719248.0
0.4256506354433375,0.6039960359617558,0.3139734767977942,170,3995993.1666666665,4035687.0,20.0,0.0,125969.0,1043.0548798096472,35.94167099278443,2,4007784.0
0.5375934442106441,0.5811306218087687,0.5333946158326857,171,4011119.25,4057960.0,15.0,0.0,196110.0,1023.6940768443268,35.767534539408416,2,4341375.0
0.5676707171813822,0.5433065037547306,0.4702563779595102,172,3971809.8333333335,4009567.0,0.0,0.0,233399.0,973.1899991309504,35.48012994148333,2,3742764.0
